index,plot,subplot,plotid,plant,plantid,status_18,status_18r2,status_19,status_20,transition_1819,transition_1920,transition_181920,check_19_20_20,census18,notes_18,other_notes_18,census18r2,other_notes_18r2,pheno18,floral18,seeds18,leaf18,census19,notes_19,other_notes_19,pheno19,floral19,seeds19,leaf19,census20,notes_20,other_notes_20,pheno20,floral20,volatiles20,seeds20,leaf20,total_obs
802,4,B,4B,196,4B196,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,died and nf?,1,blank,,,,15,3,1,,1,blank,,,,,,1,nf,,,,,,,22
803,4,B,4B,197,4B197,vegetative,no_record,vegetative,tagnf,vegetative > vegetative,vegetative > tagnf,vegetative > vegetative > tagnf,,1,ts,,,,,,,,1,ts,ts,,,,,1,tagnf,,,,,,,3
804,4,B,4B,198,4B198,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,blank,,,,,,1,nf,,,,,,,4
805,4,B,4B,199,4B199,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,11,2,1,,1,nf,nf,,,,,1,nf,,,,,,,17
806,4,B,4B,200,4B200,recheck,no_record,dead_nf,dead_nf,recheck > dead_nf,dead_nf > dead_nf,recheck > dead_nf > dead_nf,,1,nf,,,,,,,,1,nf,nf,,,,,1,nf,,,,,,,3
807,4,B,4B,201,4B201,vegetative,vegetative,dead_nf,vegetative,vegetative > dead_nf,dead_nf > vegetative,vegetative > dead_nf > vegetative,refound?,1,blank,,1,,,,,,1,nf,nf,,,,,1,blank,,,,,,2,6
808,4,B,4B,202,4B202,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
809,4,B,4B,203,4B203,vegetative,no_record,dead_nf,vegetative,vegetative > dead_nf,dead_nf > vegetative,vegetative > dead_nf > vegetative,refound?,1,ts,,,,,,,,1,nf,nf,,,,,1,blank,,,,,,,3
810,4,B,4B,204,4B204,vegetative,vegetative,dead_nf,vegetative,vegetative > dead_nf,dead_nf > vegetative,vegetative > dead_nf > vegetative,refound?,1,blank,,1,,,,,,1,nf,nf,,,,,1,blank,,,,,,,4
811,4,B,4B,205,4B205,vegetative,vegetative,dead_nf,tagnf,vegetative > dead_nf,dead_nf > tagnf,vegetative > dead_nf > tagnf,,1,blank,,1,,,,,,1,blank,,,,,,1,tagnf,,,,,,,4
812,4,B,4B,206,4B206,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,chew death,1,blank,,1,,,,,2,1,chewed,"chewed, ts",,,,1,1,nf,,,,,,,7
813,4,B,4B,207,4B207,vegetative,no_record,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,ts,,,,,,,,1,nf,nf,,,,,1,nf,,,,,,,3
814,4,B,4B,208,4B208,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
815,4,B,4B,209,4B209,recheck,no_record,dead_nf,dead_nf,recheck > dead_nf,dead_nf > dead_nf,recheck > dead_nf > dead_nf,,1,nf,,,,,,,,1,nf,nf,,,,,1,nf,,,,,,,3
816,4,B,4B,210,4B210,vegetative,no_record,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,ts,,,,,,,,1,nf,nf,,,,,1,nf,,,,,,,3
817,4,B,4B,211,4B211,no_record,no_record,vegetative,flowering,no_record > vegetative,vegetative > flowering,no_record > vegetative > flowering,,,,,,,,,,,1,blank,,,,,2,1,blank,,1,1,,,,6
818,4,B,4B,212,4B212,no_record,no_record,vegetative,dead_nf,no_record > vegetative,vegetative > dead_nf,no_record > vegetative > dead_nf,died and nf?,,,,,,,,,,1,blank,upper right,,,,,1,nf,,,,,,,2
819,4,B,4B,213,4B213,no_record,no_record,vegetative,vegetative,no_record > vegetative,vegetative > vegetative,no_record > vegetative > vegetative,,,,,,,,,,,1,blank,,,,,,1,blank,,,,,,,2
820,4,B,4B,214,4B214,no_record,no_record,vegetative,vegetative,no_record > vegetative,vegetative > vegetative,no_record > vegetative > vegetative,,,,,,,,,,,1,blank,,,,,,1,blank,,,,,,2,4
821,4,B,4B,295,4B295,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
822,4,B,4B,59,4B59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
823,4,B,4B,601,4B601,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
824,4,B,4B,680,4B680,no_record,no_record,no_record,flowering,no_record > no_record,no_record > flowering,no_record > no_record > flowering,,,,,,,,,,,,,,,,,,1,blank,tagged in 2020,2,2,,1,,6
825,4,B,4B,833,4B833,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
826,4,B,4B,85,4B85,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2
827,4,B,4B,594,4B594,no_record,no_record,no_record,flowering,no_record > no_record,no_record > flowering,no_record > no_record > flowering,,,,,,,,,,,,,,,,,,1,blank,tagged in 2020,5,4,1,1,,12
828,4,B,4B,596,4B596,no_record,no_record,no_record,flowering,no_record > no_record,no_record > flowering,no_record > no_record > flowering,,,,,,,,,,,,,,,,,,1,blank,tagged in 2020,7,5,1,1,,15
829,4,B,4B,599,4B599,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
830,4,C,4C,100,4C100,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
831,4,C,4C,104,4C104,tagnf,no_record,vegetative,dead_nf,tagnf > vegetative,vegetative > dead_nf,tagnf > vegetative > dead_nf,died and nf?,1,tagnf,,,,,,,,1,blank,,,,,,1,nf,,,,,,,3
832,4,C,4C,105,4C105,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
833,4,C,4C,106,4C106,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,blank,,,,,,1,nf,,,,,,,4
834,4,C,4C,107,4C107,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,regrew?,1,blank,,1,,,,,2,1,chewed,"chewed, ts",,,,1,1,blank,,,,,,2,9
835,4,C,4C,108,4C108,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
836,4,C,4C,109,4C109,vegetative,vegetative,recheck,dead_nf,vegetative > recheck,recheck > dead_nf,vegetative > recheck > dead_nf,,1,blank,,1,,,,,,1,blank,,3,4,1,,1,nf,,,,,,,12
837,4,C,4C,11,4C11,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2
838,4,C,4C,110,4C110,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,chewed,,,,,,,4
839,4,C,4C,111,4C111,tagnf,no_record,vegetative,dead_nf,tagnf > vegetative,vegetative > dead_nf,tagnf > vegetative > dead_nf,died and nf?,1,tagnf,,,,,,,,1,blank,,,4,1,,1,nf,,,,,,,8
840,4,C,4C,112,4C112,tagnf,no_record,vegetative,tagnf,tagnf > vegetative,vegetative > tagnf,tagnf > vegetative > tagnf,,1,tagnf,,,,,,,,1,blank,,,,,,1,tagnf,,,,,,,3
841,4,C,4C,113,4C113,tagnf,no_record,dead_nf,dead_nf,tagnf > dead_nf,dead_nf > dead_nf,tagnf > dead_nf > dead_nf,,1,tagnf,,,,,,,,1,nf,nf,1,,,,1,nf,,,,,,,4
842,4,C,4C,114,4C114,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,chew death,1,blank,,1,,,,,,1,chewed,"chewed, ts",2,,,,1,nf,,,,,,,6
843,4,C,4C,115,4C115,vegetative,vegetative,flowering,no_record,vegetative > flowering,flowering > no_record,vegetative > flowering > no_record,,1,blank,,1,,,,,,1,blank,,,4,1,,,,,,,,,,8
844,4,C,4C,116,4C116,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,2,blank,,,,,,,5
845,4,C,4C,117,4C117,tagnf,no_record,dead_nf,dead_nf,tagnf > dead_nf,dead_nf > dead_nf,tagnf > dead_nf > dead_nf,,1,tagnf,,,,,,,,1,nf,nf,,,,,1,nf,,,,,,,3
846,4,C,4C,118,4C118,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,17,3,1,,1,nf,nf,,,,,1,nf,,,,,,,24
847,4,C,4C,119,4C119,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,16,9,1,,1,nf,nf,,,,,1,nf,,,,,,,29
848,4,C,4C,120,4C120,tagnf,no_record,dead_nf,flowering,tagnf > dead_nf,dead_nf > flowering,tagnf > dead_nf > flowering,refound?,1,tagnf,,,,,,,,1,nf,nf,,,,,1,blank,,3,2,1,1,,10
849,4,C,4C,121,4C121,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,regrew?,1,blank,,1,,,,,,1,chewed,chewed,,,,,1,blank,,,,,,2,6
850,4,C,4C,122,4C122,tagnf,no_record,vegetative,vegetative,tagnf > vegetative,vegetative > vegetative,tagnf > vegetative > vegetative,,1,tagnf,,,,,,,,1,blank,,,,,,1,blank,,,,,,,3
851,4,C,4C,123,4C123,tagnf,no_record,recheck,vegetative,tagnf > recheck,recheck > vegetative,tagnf > recheck > vegetative,regrew?,1,tagnf,,,,,,,,1,chewed,chewed,,1,,,1,blank,,,,,,,4
852,4,C,4C,163,4C163,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
853,4,C,4C,168,4C168,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
854,4,C,4C,173,4C173,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
855,4,C,4C,175,4C175,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
856,4,C,4C,181,4C181,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
857,4,C,4C,187,4C187,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,ts,ts,,,,,1,blank,,3,5,1,1,,14
858,4,C,4C,188,4C188,tagnf,no_record,vegetative,dead_nf,tagnf > vegetative,vegetative > dead_nf,tagnf > vegetative > dead_nf,died and nf?,1,tagnf,,,,,,,,1,blank,,,,,,1,nf,,,,,,,3
859,4,C,4C,189,4C189,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,blank,,,,,,1,nf,,,,,,,4
860,4,C,4C,190,4C190,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,2,6
861,4,C,4C,191,4C191,tagnf,no_record,vegetative,vegetative,tagnf > vegetative,vegetative > vegetative,tagnf > vegetative > vegetative,,1,tagnf,,,,,,,,1,blank,bottom right of tag,,,,,1,blank,,,,,,,3
862,4,C,4C,192,4C192,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,3,1,,1,,9
863,4,C,4C,193,4C193,tagnf,no_record,vegetative,vegetative,tagnf > vegetative,vegetative > vegetative,tagnf > vegetative > vegetative,,1,tagnf,,,,,,,,1,blank,,,,,2,1,blank,,,,,1,2,8
864,4,C,4C,194,4C194,tagnf,no_record,vegetative,vegetative,tagnf > vegetative,vegetative > vegetative,tagnf > vegetative > vegetative,,1,tagnf,,,,,,,,1,blank,,,,,,1,blank,,,,,,,3
865,4,C,4C,195,4C195,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,2,1,blank,,,,,1,1,blank,,7,5,1,1,,21
866,4,C,4C,196,4C196,tagnf,no_record,vegetative,flowering,tagnf > vegetative,vegetative > flowering,tagnf > vegetative > flowering,,1,tagnf,,,,,,,,1,blank,,,,,,1,blank,,3,4,,1,,11
867,4,C,4C,197,4C197,vegetative,vegetative,vegetative,tagnf,vegetative > vegetative,vegetative > tagnf,vegetative > vegetative > tagnf,,1,blank,Tag up from plant,1,,,,,,1,blank,Tag up from plant,,,,,1,tagnf,,,,,,,4
868,4,C,4C,198,4C198,vegetative,vegetative,vegetative,tagnf,vegetative > vegetative,vegetative > tagnf,vegetative > vegetative > tagnf,,1,blank,,1,,,,,,1,blank,,,,,,1,tagnf,,,,,,,4
869,4,C,4C,199,4C199,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,2,4,2,,1,dead,,,,,,,12
870,4,C,4C,200,4C200,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,1,,,,,5
871,4,C,4C,213,4C213,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,1,,9
872,4,C,4C,27,4C27,vegetative,recheck,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,gone,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
873,4,C,4C,28,4C28,vegetative,vegetative,dead_nf,vegetative,vegetative > dead_nf,dead_nf > vegetative,vegetative > dead_nf > vegetative,refound?,1,blank,,1,,,,,,1,nf,nf,,,,,1,blank,,,,,,,4
874,4,C,4C,29,4C29,vegetative,vegetative,dead_nf,no_record,vegetative > dead_nf,dead_nf > no_record,vegetative > dead_nf > no_record,,1,blank,,1,,,,,,1,nf,nf,,,,,,,,,,,,,3
875,4,C,4C,30,4C30,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,blank,,,,,2,1,nf,,,,,,,6
876,4,C,4C,31,4C31,vegetative,recheck,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,gone,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
877,4,C,4C,32,4C32,tagnf,no_record,flowering,no_record,tagnf > flowering,flowering > no_record,tagnf > flowering > no_record,,1,tagnf,,,,,,,,1,blank,,,,,,,,,,,,,,2
878,4,C,4C,33,4C33,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
879,4,C,4C,34,4C34,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,DL,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
880,4,C,4C,35,4C35,tagnf,no_record,vegetative,dead_nf,tagnf > vegetative,vegetative > dead_nf,tagnf > vegetative > dead_nf,died and nf?,1,tagnf,,,,,,,,1,blank,,2,,,,1,nf,,,,,,,5
881,4,C,4C,36,4C36,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,2,1,blank,,2,4,1,1,1,nf,,,,,,,14
882,4,C,4C,625,4C625,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,,1,blank,,,,,,1,nf,,,,,,,4
883,4,C,4C,626,4C626,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
884,4,C,4C,627,4C627,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
885,4,C,4C,628,4C628,vegetative,recheck,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,shriveled,1,gone,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
886,4,C,4C,629,4C629,tagnf,no_record,vegetative,vegetative,tagnf > vegetative,vegetative > vegetative,tagnf > vegetative > vegetative,,1,tagnf,,,,,,,,1,blank,,,,,2,1,blank,,,,,,,5
887,4,C,4C,630,4C630,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,2,1,blank,,,,,3,1,blank,,,,,,,9
888,4,C,4C,631,4C631,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,,1,blank,,1,,,,,,1,blank,,,,,,1,nf,,,,,,,4
889,4,C,4C,632,4C632,vegetative,vegetative,flowering,vegetative,vegetative > flowering,flowering > vegetative,vegetative > flowering > vegetative,flowered and lived?,1,blank,,1,,,,,,1,blank,,,,,,1,blank,,,,,,,4
890,4,C,4C,633,4C633,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,,,,,1,blank,split under,,,,,1,blank,,,,,,,4
891,4,C,4C,634,4C634,tagnf,no_record,dead_nf,dead_nf,tagnf > dead_nf,dead_nf > dead_nf,tagnf > dead_nf > dead_nf,,1,tagnf,,,,,,,,1,nf,nf,,,,,1,nf,,,,,,,3
892,4,C,4C,635,4C635,vegetative,no_record,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,ts,shriveled,,,,,,,1,nf,nf,,,,,1,nf,,,,,,,3
893,4,C,4C,636,4C636,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
894,4,C,4C,637,4C637,vegetative,no_record,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,ts,,,,,,,,1,nf,nf,,,,,1,nf,,,,,,,3
895,4,C,4C,638,4C638,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,,,,,,1,nf,nf,1,,,,1,nf,,,,,,,5
896,4,C,4C,639,4C639,tagnf,no_record,vegetative,vegetative,tagnf > vegetative,vegetative > vegetative,tagnf > vegetative > vegetative,,1,tagnf,,,,,,,,1,blank,,,,,,1,blank,,,,,,,3
897,4,C,4C,640,4C640,tagnf,no_record,vegetative,vegetative,tagnf > vegetative,vegetative > vegetative,tagnf > vegetative > vegetative,,1,tagnf,,,,,,,,1,blank,,,,,,1,blank,,,,,,,3
898,4,C,4C,641,4C641,no_record,no_record,flowering,flowering,no_record > flowering,flowering > flowering,no_record > flowering > flowering,,,,,,,,,,,1,blank,near 4C,,,,,1,blank,outside plot,4,2,,1,,9
899,4,C,4C,642,4C642,no_record,no_record,flowering,dead_nf,no_record > flowering,flowering > dead_nf,no_record > flowering > dead_nf,,,,,,,,,,,1,blank,near 4C,,,,,1,nf,outside plot,,,,,,2
900,4,C,4C,643,4C643,no_record,no_record,flowering,dead_nf,no_record > flowering,flowering > dead_nf,no_record > flowering > dead_nf,,,,,,,,,,,1,blank,near 4C,,,1,,1,dead,outside plot,,,,,,3
901,4,C,4C,644,4C644,no_record,no_record,flowering,dead_nf,no_record > flowering,flowering > dead_nf,no_record > flowering > dead_nf,,,,,,,,,,,1,blank,,,,,,1,nf,,,,,,,2
902,4,C,4C,92,4C92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
903,4,D,4D,109,4D109,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
904,4,D,4D,199,4D199,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1
905,4,D,4D,26,4D26,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,13,3,1,,1,nf,nf,,,,,1,nf,,,,,,,20
906,4,D,4D,27,4D27,vegetative,vegetative,vegetative,tagnf,vegetative > vegetative,vegetative > tagnf,vegetative > vegetative > tagnf,,1,blank,,1,,,,,,1,chewed,chewed,,,,,1,tagnf,,,,,,,4
907,4,D,4D,28,4D28,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,1,,,,1,blank,,,,,,1,blank,,,,,,2,7
908,4,D,4D,29,4D29,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,14,3,1,,1,nf,nf,,,,,1,nf,,,,,,,21
909,4,D,4D,30,4D30,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,1,,,2,1,blank,,,,,1,1,blank,,,,,,2,10
910,4,D,4D,31,4D31,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,18,7,1,,1,dead,dead,,,,,1,nf,,,,,,,29
911,4,D,4D,32,4D32,vegetative,vegetative,vegetative,vegetative,vegetative > vegetative,vegetative > vegetative,vegetative > vegetative > vegetative,,1,blank,,1,,1,,,,1,blank,,,,,,2,blank,,,,,,2,8
912,4,D,4D,33,4D33,flowering,no_record,vegetative,dead_nf,flowering > vegetative,vegetative > dead_nf,flowering > vegetative > dead_nf,died and nf?,1,blank,,,,15,4,1,,1,blank,,,,,,1,nf,,,,,,,23
913,4,D,4D,34,4D34,flowering,no_record,vegetative,dead_nf,flowering > vegetative,vegetative > dead_nf,flowering > vegetative > dead_nf,,1,blank,,,,14,2,1,,1,chewed,eaten,,,,2,1,nf,,,,,,,22
914,4,D,4D,35,4D35,flowering,no_record,flowering,vegetative,flowering > flowering,flowering > vegetative,flowering > flowering > vegetative,flowered and lived?,1,blank,,,,15,5,1,,1,blank,,3,5,1,,1,blank,,,,,,2,35
915,4,D,4D,36,4D36,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,10,2,1,,1,dead,dead,,,,,1,nf,,,1,,,,17
916,4,D,4D,37,4D37,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,,1,chewed,,5,4,1,1,,15
917,4,D,4D,38,4D38,recheck,no_record,vegetative,dead_nf,recheck > vegetative,vegetative > dead_nf,recheck > vegetative > dead_nf,died and nf?,1,tagnf,,,,2,,,,1,blank,plant above tag,1,,,,1,nf,,,,,,,6
918,4,D,4D,39,4D39,vegetative,vegetative,dead_nf,no_record,vegetative > dead_nf,dead_nf > no_record,vegetative > dead_nf > no_record,,1,blank,,1,,,,,2,1,blank,tag not found,,,,,,,,,,,,,5
919,4,D,4D,40,4D40,flowering,no_record,dead_nf,dead_nf,flowering > dead_nf,dead_nf > dead_nf,flowering > dead_nf > dead_nf,,1,blank,,,,13,,1,,1,nf,nf,,,,,1,nf,,,,,,,17
920,4,D,4D,41,4D41,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,"fly poop covering plant at base, dried up",,,,,1,blank,,,,,,1,blank,,,,,1,,5
921,4,D,4D,42,4D42,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,"fly poop covering plant at base, dried up",1,,,,1,blank,upper right of tag,,,,,1,nf,,,,,,,5
922,4,D,4D,43,4D43,vegetative,vegetative,flowering,vegetative,vegetative > flowering,flowering > vegetative,vegetative > flowering > vegetative,flowered and lived?,1,blank,,1,,,,,,1,blank,,4,3,1,,1,blank,,,,,,,12
923,4,D,4D,44,4D44,flowering,no_record,vegetative,vegetative,flowering > vegetative,vegetative > vegetative,flowering > vegetative > vegetative,,1,blank,,,,13,,1,,1,blank,,,,,,1,blank,,,,,,,17
924,4,D,4D,45,4D45,flowering,no_record,vegetative,dead_nf,flowering > vegetative,vegetative > dead_nf,flowering > vegetative > dead_nf,died and nf?,1,blank,,,,16,3,1,,1,blank,,,,,,1,nf,,,,,,,23
925,4,D,4D,46,4D46,vegetative,vegetative,flowering,dead_nf,vegetative > flowering,flowering > dead_nf,vegetative > flowering > dead_nf,,1,blank,,1,,,,,,1,blank,,2,4,1,,1,nf,,,,,,,11
926,4,D,4D,47,4D47,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,2,1,blank,,4,2,1,1,,14
927,4,D,4D,48,4D48,vegetative,vegetative,dead_nf,dead_nf,vegetative > dead_nf,dead_nf > dead_nf,vegetative > dead_nf > dead_nf,,1,blank,,1,2 other rosettes eaten,,,,,1,nf,nf,,,,,1,nf,,,,,,,4
928,4,D,4D,49,4D49,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,not sure which plant to measure.,,,,,1,blank,,,,,2,1,blank,,2,2,,1,,11
929,4,D,4D,5,4D5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
930,4,D,4D,50,4D50,vegetative,recheck,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,chew death,1,blank,,1,gone,,,,,1,chewed,eaten,,,,,1,nf,,,,,,,4
931,4,D,4D,51,4D51,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,died and nf?,1,blank,,1,,,,,2,1,blank,,,,,1,1,nf,,,,,,,7
932,4,D,4D,52,4D52,vegetative,vegetative,vegetative,flowering,vegetative > vegetative,vegetative > flowering,vegetative > vegetative > flowering,,1,blank,,1,,,,,,1,blank,,,,,2,1,blank,,3,3,1,1,,14
933,4,D,4D,53,4D53,vegetative,vegetative,vegetative,dead_nf,vegetative > vegetative,vegetative > dead_nf,vegetative > vegetative > dead_nf,chew death,1,blank,,1,,,,,,1,chewed,eaten,2,3,1,,1,nf,,,,,,,10
934,4,D,4D,54,4D54,vegetative,vegetative,flowering,vegetative,vegetative > flowering,flowering > vegetative,vegetative > flowering > vegetative,flowered and lived?,1,blank,,1,,,,,,1,blank,,,4,1,,1,blank,,,,,,,9
