plot	subplot	plotid	plant	plantid	status_18	status_18r2	status_19	status_20	status_21	check_19_20_20	other_notes_18	notes_18	other_notes_18r2	notes_18r2	other_notes_19	notes_19	notes_20	other_notes_20	notes1818r2_19_20chk1920_21	other_notes_21	transition_1819	transition_1920	transition_181920	transition_18192021	flowering_status_18	flowering_status_18r2	flowering_status_19	flowering_status_20	flowering_status_21	alive_status_18	alive_status_18r2	alive_status_19	alive_status_20	alive_status_21
4	B	4B	175	4B175	flowering	no_record	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	NA	nf	nf	nf	Tag demolished and removed	,|nf|Tag demolished and removed,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > tagnf	1	NA	0	0	NA	1	NA	0	0	NA
4	B	4B	176	4B176	vegetative	no_record	dead_nf	dead_nf	tagnf	NA	NA	ts	NA	NA	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	NA	0	0	NA	1	NA	0	0	NA
4	B	4B	177	4B177	flowering	no_record	vegetative	dead_nf	dead_nf	chew death	NA	blank	NA	NA	chewed	chewed	nf	NA	,|chewed|,chew death	NA	flowering > vegetative	vegetative > dead_nf	flowering > vegetative > dead_nf	flowering > vegetative > dead_nf > dead_nf	1	NA	0	0	0	1	NA	1	0	0
4	B	4B	178	4B178	vegetative	no_record	vegetative	dead_nf	dead_nf	died and nf?	NA	ts	NA	NA	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	NA	0	0	0	1	NA	1	0	0
4	B	4B	179	4B179	vegetative	no_record	dead_nf	dead_nf	dead_nf	NA	NA	ts	NA	NA	nf	nf	NA	NA	,|nf|,	changed TNF to O	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	NA	0	0	0	1	NA	0	0	0
4	B	4B	180	4B180	vegetative	vegetative	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	0	0	0	NA	1	1	0	0	NA
4	B	4B	181	4B181	flowering	no_record	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > tagnf	1	NA	0	0	NA	1	NA	0	0	NA
4	B	4B	182	4B182	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
4	B	4B	183	4B183	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
4	B	4B	184	4B184	vegetative	no_record	vegetative	vegetative	dead_nf	NA	NA	ts	NA	NA	NA	blank	chewed	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > dead_nf	0	NA	0	0	0	1	NA	1	1	0
4	B	4B	185	4B185	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	nf	NA	NA	dead	dead	nf	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
4	B	4B	186	4B186	vegetative	vegetative	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	0	0	0	NA	1	1	0	0	NA
4	B	4B	187	4B187	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	NA	blank	NA	blank	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
4	B	4B	188	4B188	vegetative	no_record	vegetative	dead_nf	dead_nf	died and nf?	NA	ts	NA	NA	ts	ts	nf	NA	,|ts|,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	NA	0	0	0	1	NA	1	0	0
4	B	4B	189	4B189	flowering	no_record	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > tagnf	1	NA	0	0	NA	1	NA	0	0	NA
4	B	4B	190	4B190	vegetative	vegetative	vegetative	vegetative	flowering	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > flowering	0	0	0	0	1	1	1	1	1	1
4	B	4B	191	4B191	vegetative	no_record	vegetative	dead_nf	dead_nf	chew death	NA	nf	NA	NA	chewed	chewed	nf	NA	,|chewed|,chew death	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	NA	0	0	0	1	NA	1	0	0
4	B	4B	192	4B192	flowering	no_record	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	NA	NA	blank	NA	NA	,||,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > tagnf	1	NA	0	0	NA	1	NA	0	0	NA
4	B	4B	193	4B193	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	dead	dead	nf	NA	,|dead|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
4	B	4B	194	4B194	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
4	B	4B	195	4B195	flowering	no_record	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > tagnf	1	NA	0	0	NA	1	NA	0	0	NA
4	B	4B	196	4B196	flowering	no_record	dead_nf	dead_nf	dead_nf	died and nf?	NA	blank	NA	NA	NA	blank	nf	NA	,||,died and nf?	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
4	B	4B	197	4B197	vegetative	no_record	vegetative	tagnf	dead_nf	NA	NA	ts	NA	NA	ts	ts	tagnf	NA	,|ts|,	found tag	vegetative > vegetative	vegetative > tagnf	vegetative > vegetative > tagnf	vegetative > vegetative > tagnf > dead_nf	0	NA	0	NA	0	1	NA	1	NA	0
4	B	4B	198	4B198	vegetative	vegetative	vegetative	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
4	B	4B	199	4B199	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
4	B	4B	200	4B200	dead_nf	no_record	dead_nf	dead_nf	dead_nf	NA	NA	nf	NA	NA	nf	nf	nf	NA	,|nf|,	NA	dead_nf > dead_nf	dead_nf > dead_nf	dead_nf > dead_nf > dead_nf	dead_nf > dead_nf > dead_nf > dead_nf	0	NA	0	0	0	0	NA	0	0	0
4	B	4B	201	4B201	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	NA	NA	,|nf|,	moved V to 4B201_20	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
4	B	4B	202	4B202	vegetative	vegetative	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	0	0	0	NA	1	1	0	0	NA
4	B	4B	203	4B203	vegetative	no_record	dead_nf	dead_nf	dead_nf	NA	NA	ts	NA	NA	nf	nf	NA	NA	,|nf|,	moved F to 4B203_20	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	NA	0	0	0	1	NA	0	0	0
4	B	4B	204	4B204	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	NA	NA	,|nf|,	moved F to 4B204_20	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
4	B	4B	205	4B205	vegetative	vegetative	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	blank	NA	blank	tagnf	NA	,||,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	0	0	0	NA	1	1	0	0	NA
4	B	4B	206	4B206	vegetative	vegetative	vegetative	dead_nf	tagnf	chew death	NA	blank	NA	blank	chewed, ts	chewed	nf	NA	,|chewed, ts|,chew death	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > tagnf	0	0	0	0	NA	1	1	1	0	NA
4	B	4B	207	4B207	vegetative	no_record	dead_nf	dead_nf	dead_nf	NA	NA	ts	NA	NA	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	NA	0	0	0	1	NA	0	0	0
4	B	4B	208	4B208	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
4	B	4B	209	4B209	dead_nf	no_record	dead_nf	dead_nf	tagnf	NA	NA	nf	NA	NA	nf	nf	nf	NA	,|nf|,	NA	dead_nf > dead_nf	dead_nf > dead_nf	dead_nf > dead_nf > dead_nf	dead_nf > dead_nf > dead_nf > tagnf	0	NA	0	0	NA	0	NA	0	0	NA
4	B	4B	210	4B210	vegetative	no_record	dead_nf	dead_nf	tagnf	NA	NA	ts	NA	NA	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	NA	0	0	NA	1	NA	0	0	NA
4	B	4B	211	4B211	vegetative	no_record	vegetative	flowering	dead_nf	NA	NA	NA	NA	NA	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	NA	0	1	0	1	NA	1	1	0
4	B	4B	212	4B212	vegetative	no_record	vegetative	dead_nf	dead_nf	died and nf?	NA	NA	NA	NA	upper right	blank	nf	NA	,|upper right|,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	NA	0	0	0	1	NA	1	0	0
4	B	4B	213	4B213	vegetative	no_record	vegetative	vegetative	vegetative	NA	NA	NA	NA	NA	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	NA	0	0	0	1	NA	1	1	1
4	B	4B	214	4B214	vegetative	no_record	vegetative	vegetative	tagnf	NA	NA	NA	NA	NA	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > tagnf	0	NA	0	0	NA	1	NA	1	1	NA
4	B	4B	594	4B594	vegetative	no_record	vegetative	flowering	dead_nf	NA	NA	NA	NA	NA	NA	NA	blank	tagged in 2020	,||tagged in 2020,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	NA	0	1	0	1	NA	1	1	0
4	B	4B	596	4B596	vegetative	no_record	vegetative	flowering	dead_nf	NA	NA	NA	NA	NA	NA	NA	blank	tagged in 2020	,||tagged in 2020,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	NA	0	1	0	1	NA	1	1	0
4	B	4B	680	4B680	vegetative	no_record	vegetative	flowering	vegetative	NA	NA	NA	NA	NA	NA	NA	blank	tagged in 2020	,||tagged in 2020,	No dead stalk	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > vegetative	0	NA	0	1	0	1	NA	1	1	1
4	C	4C	104	4C104	vegetative	no_record	vegetative	dead_nf	dead_nf	died and nf?	NA	tagnf	NA	NA	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	NA	0	0	0	1	NA	1	0	0
4	C	4C	105	4C105	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
4	C	4C	106	4C106	vegetative	vegetative	vegetative	vegetative	flowering	died and nf?	NA	blank	NA	blank	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > flowering	0	0	0	0	1	1	1	1	1	1
4	C	4C	107	4C107	vegetative	vegetative	vegetative	vegetative	vegetative	regrew?	NA	blank	NA	blank	chewed, ts	chewed	blank	NA	,|chewed, ts|,regrew?	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
4	C	4C	108	4C108	vegetative	vegetative	vegetative	vegetative	flowering	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > flowering	0	0	0	0	1	1	1	1	1	1
4	C	4C	109	4C109	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
4	C	4C	110	4C110	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	chewed	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
4	C	4C	111	4C111	vegetative	no_record	flowering	dead_nf	dead_nf	died and nf?	NA	tagnf	NA	NA	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	NA	1	0	0	1	NA	1	0	0
4	C	4C	112	4C112	vegetative	no_record	vegetative	tagnf	tagnf	NA	NA	tagnf	NA	NA	NA	blank	tagnf	NA	,||,	NA	vegetative > vegetative	vegetative > tagnf	vegetative > vegetative > tagnf	vegetative > vegetative > tagnf > tagnf	0	NA	0	NA	NA	1	NA	1	NA	NA
4	C	4C	113	4C113	vegetative	no_record	dead_nf	dead_nf	dead_nf	NA	NA	tagnf	NA	NA	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	NA	0	0	0	1	NA	0	0	0
4	C	4C	114	4C114	vegetative	vegetative	flowering	dead_nf	dead_nf	chew death	NA	blank	NA	blank	chewed, ts	chewed	nf	NA	,|chewed, ts|,chew death	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
4	C	4C	115	4C115	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	NA	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
4	C	4C	116	4C116	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	recheck - says 3 rosettes but 4 entries	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
4	C	4C	117	4C117	vegetative	no_record	dead_nf	dead_nf	dead_nf	NA	NA	tagnf	NA	NA	nf	nf	nf	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	NA	0	0	0	1	NA	0	0	0
4	C	4C	118	4C118	flowering	no_record	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > dead_nf	1	NA	0	0	0	1	NA	0	0	0
4	C	4C	119	4C119	flowering	no_record	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	NA	nf	nf	nf	NA	,|nf|,	NA	flowering > dead_nf	dead_nf > dead_nf	flowering > dead_nf > dead_nf	flowering > dead_nf > dead_nf > tagnf	1	NA	0	0	NA	1	NA	0	0	NA
4	C	4C	120	4C120	vegetative	no_record	vegetative	flowering	flowering	refound?	NA	tagnf	NA	NA	nf	nf	blank	NA	,|nf|,refound?	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > flowering	0	NA	0	1	1	1	NA	1	1	1
4	C	4C	121	4C121	vegetative	vegetative	vegetative	vegetative	vegetative	regrew?	NA	blank	NA	blank	chewed	chewed	blank	NA	,|chewed|,regrew?	recheck - says 3 rosettes but 2 entries	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
4	C	4C	122	4C122	vegetative	no_record	vegetative	vegetative	tagnf	NA	NA	tagnf	NA	NA	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > tagnf	0	NA	0	0	NA	1	NA	1	1	NA
4	C	4C	123	4C123	vegetative	no_record	vegetative	vegetative	vegetative	regrew?	NA	tagnf	NA	NA	chewed	chewed	blank	NA	,|chewed|,regrew?	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	NA	0	0	0	1	NA	1	1	1
4	C	4C	187	4C187	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	ts	ts	blank	NA	,|ts|,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
4	C	4C	188	4C188	vegetative	no_record	vegetative	dead_nf	dead_nf	died and nf?	NA	tagnf	NA	NA	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	NA	0	0	0	1	NA	1	0	0
4	C	4C	189	4C189	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	NA	blank	NA	blank	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
4	C	4C	190	4C190	vegetative	vegetative	vegetative	vegetative	flowering	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > flowering	0	0	0	0	1	1	1	1	1	1
4	C	4C	191	4C191	vegetative	no_record	vegetative	vegetative	vegetative	NA	NA	tagnf	NA	NA	bottom right of tag	blank	blank	NA	,|bottom right of tag|,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	NA	0	0	0	1	NA	1	1	1
4	C	4C	192	4C192	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
4	C	4C	193	4C193	vegetative	no_record	vegetative	vegetative	vegetative	NA	NA	tagnf	NA	NA	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	NA	0	0	0	1	NA	1	1	1
4	C	4C	194	4C194	vegetative	no_record	vegetative	vegetative	dead_nf	NA	NA	tagnf	NA	NA	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > dead_nf	0	NA	0	0	0	1	NA	1	1	0
4	C	4C	195	4C195	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
4	C	4C	196	4C196	vegetative	no_record	vegetative	flowering	dead_nf	NA	NA	tagnf	NA	NA	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	NA	0	1	0	1	NA	1	1	0
4	C	4C	197	4C197	vegetative	vegetative	vegetative	tagnf	dead_nf	NA	Tag up from plant	blank	NA	blank	Tag up from plant	blank	tagnf	NA	Tag up from plant,|Tag up from plant|,	NA	vegetative > vegetative	vegetative > tagnf	vegetative > vegetative > tagnf	vegetative > vegetative > tagnf > dead_nf	0	0	0	NA	0	1	1	1	NA	0
4	C	4C	198	4C198	vegetative	vegetative	vegetative	tagnf	tagnf	NA	NA	blank	NA	blank	NA	blank	tagnf	NA	,||,	NA	vegetative > vegetative	vegetative > tagnf	vegetative > vegetative > tagnf	vegetative > vegetative > tagnf > tagnf	0	0	0	NA	NA	1	1	1	NA	NA
4	C	4C	199	4C199	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	dead	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
4	C	4C	200	4C200	vegetative	vegetative	vegetative	flowering	dead_nf	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > flowering	vegetative > vegetative > flowering	vegetative > vegetative > flowering > dead_nf	0	0	0	1	0	1	1	1	1	0
4	C	4C	27	4C27	vegetative	recheck	dead_nf	dead_nf	dead_nf	NA	NA	blank	gone	nf	nf	nf	nf	NA	,gone|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	NA	0	0	0	1	NA	0	0	0
4	C	4C	28	4C28	vegetative	vegetative	dead_nf	dead_nf	dead_nf	NA	NA	blank	NA	blank	nf	nf	NA	NA	,|nf|,	changed from TNF to O	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > dead_nf	0	0	0	0	0	1	1	0	0	0
4	C	4C	29	4C29	vegetative	vegetative	dead_nf	dead_nf	tagnf	NA	NA	blank	NA	blank	nf	nf	NA	NA	,|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	0	0	0	NA	1	1	0	0	NA
4	C	4C	30	4C30	vegetative	vegetative	vegetative	dead_nf	dead_nf	died and nf?	NA	blank	NA	blank	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > vegetative	vegetative > dead_nf	vegetative > vegetative > dead_nf	vegetative > vegetative > dead_nf > dead_nf	0	0	0	0	0	1	1	1	0	0
4	C	4C	31	4C31	vegetative	recheck	dead_nf	dead_nf	tagnf	NA	NA	blank	gone	nf	nf	nf	nf	NA	,gone|nf|,	NA	vegetative > dead_nf	dead_nf > dead_nf	vegetative > dead_nf > dead_nf	vegetative > dead_nf > dead_nf > tagnf	0	NA	0	0	NA	1	NA	0	0	NA
4	C	4C	32	4C32	vegetative	no_record	flowering	dead_nf	tagnf	NA	NA	tagnf	NA	NA	NA	blank	NA	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > tagnf	0	NA	1	0	NA	1	NA	1	0	NA
4	C	4C	33	4C33	vegetative	vegetative	vegetative	vegetative	vegetative	NA	NA	blank	NA	blank	NA	blank	blank	NA	,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
4	C	4C	34	4C34	vegetative	vegetative	vegetative	vegetative	vegetative	NA	DL. JP checked 72 mm against scan, OK	blank	NA	blank	NA	blank	blank	NA	DL,||,	NA	vegetative > vegetative	vegetative > vegetative	vegetative > vegetative > vegetative	vegetative > vegetative > vegetative > vegetative	0	0	0	0	0	1	1	1	1	1
4	C	4C	35	4C35	vegetative	no_record	flowering	dead_nf	dead_nf	died and nf?	NA	tagnf	NA	NA	NA	blank	nf	NA	,||,died and nf?	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	NA	1	0	0	1	NA	1	0	0
4	C	4C	36	4C36	vegetative	vegetative	flowering	dead_nf	dead_nf	NA	NA	blank	NA	blank	NA	blank	nf	NA	,||,	NA	vegetative > flowering	flowering > dead_nf	vegetative > flowering > dead_nf	vegetative > flowering > dead_nf > dead_nf	0	0	1	0	0	1	1	1	0	0
